"","Rank","Team","1999","Last 3","Last 1","Home","Away","1998"
"310",2000,"San Diego St","0.148","0","0","0.286","0.000","0.120"
"311",2000,"AR Lit Rock","0.143","0","0","0.267","0.000","0.417"
"312",2000,"Rice","0.12","0","0","0.273","0.000","0.615"
"313",2000,"Army","0.115","0.333","0","0.182","0.067","0.240"
"314",2000,"N Hampshire","0.107","0","0","0.167","0.063","0.148"
"315",2000,"Sacred Hrt","0.107","0.333","0","0.214","0.000","0.111"
"316",2000,"VMI","0.083","0","0","0.111","0.067","0.375"
"317",2000,"Howard","0.036","0","0","0.1","0.000","0.074"
"318",2000,"Fla Atlantic","0.035","0.333","0","0","0.053","0.200"
"319",2000,"Grambling St","0","0","0","0","0.000","0.222"
"320",2000,"Loyola Mymt","0","0","0","0","0.000","0.360"
"321",2001,"Stanford","0.929","0.667","1","0.857","1","0.867"
"322",2001,"Duke","0.879","1","1","0.875","0.882","0.853"
"323",2001,"Boston Col","0.867","1","1","1","0.714","0.367"
"324",2001,"Hofstra","0.867","1","1","0.917","0.833","0.774"
"325",2001,"Georgia St","0.862","1","1","1","0.75","0.586"
"326",2001,"Michigan St","0.857","0.667","0","1","0.636","0.821"
"327",2001,"UC Irvine","0.846","0.667","0","0.867","0.818","0.462"
"328",2001,"Iowa St","0.828","0.667","0","1","0.643","0.857"
"329",2001,"Utah St","0.821","1","1","1","0.688","0.800"
"330",2001,"S Utah","0.815","1","1","1","0.688","0.519"
"331",2001,"Oklahoma","0.813","1","1","0.938","0.688","0.794"
"332",2001,"N Carolina","0.807","0.667","0","0.875","0.733","0.611"
"333",2001,"Fresno St","0.807","0.667","0","0.944","0.615","0.706"
"334",2001,"St Josephs","0.8","0.333","0","0.917","0.722","0.448"
"335",2001,"Hampton","0.8","1","1","0.909","0.737","0.586"
"336",2001,"Gonzaga","0.793","1","1","0.923","0.688","0.743"
"337",2001,"Florida","0.793","0.667","0","0.875","0.692","0.784"
"338",2001,"Kansas","0.786","0.667","0","0.857","0.714","0.697"
"339",2001,"Richmond","0.778","1","1","0.846","0.714","0.600"
"340",2001,"W Kentucky","0.778","1","1","0.833","0.733","0.379"
